Molecule	Type	actin cytoskeleton reorganization	actin filament debranching	actin filament polymerization	adhesion strenghtening and intraluminal crawling	ameboidal-type cell migration	angiogenesis	anti-inflammatory molecule gene expression	apoptotic cell clearance	apoptotic process	capture rolling	cell adhesion	cell motility	cytokine production involved in inflammatory response	degradation of membrane-associated molecules	destruction of pathogens	digestion of microbes/particles/...	endosomal vesicle fusion	endothelial cell proliferation	endothelial migration	epithelial cell proliferation involved in lung morphogenesis	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast efferocytosis	fibroblast migration	firm adhesion	focal adhesion	formation of intraluminal vesicles	fusion with late endosomes	gluconeogenese	glycogen synthesis	glycolysis	hypothermia	keratinocyte migration	keratinocyte proliferation	ketogenic acid synthesis	leukocyte migration	leukotriene synthesis	lipoxin synthesis	lymphocyte chemotaxis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage clearance	macrophage derived foam cell differentiation	macrophage differentiation	maresin synthesis	membrane hyperpolarization	microtubule cytoskeleton organization	microtubule-based movement	monocyte chemotaxis	monocyte extravasation	myeloid dendritic cell differentiation	myosin ii filament organization	natural killer cell chemotaxis	neurotrophy	neutrophil apoptotic process	neutrophil chemotaxis	neutrophil extravasation	nf-κb response	p38mapk cascade	pamp recognition	phagocytic cup	phagocytosis, engulfment	phagosome maturation	phagosome sealing	phagosome-lysosome fusion	platelet activation	platelet aggregation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of cellular response to insulin stimulus	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	recognition of a target particle	regulation of actin cytoskeleton reorganization	regulation of acute inflammatory response	resolution of airway inflammation	resolution of edema	resolvin synthesis	response to endoplasmic reticulum stress	sensory perception of pain	site of dna damage	slow rolling	stat3 pathway	thromboxan synthesis	tissue homeostasis	unknown signalling cascades	uptake of srbc	vascular associated smooth muscle cell migration	vasoconstriction	vasodilation	wound constriction	wound healing
JNK	PROTEIN	-8	9	-8	-7	-9	-6	0	6	3	-7	-8	-8	0	0	-8	12	-9	9	0	0	7	-7	-13	0	-6	-7	-7	0	0	-8	8	-8	0	-2	-8	-11	0	7	-8	-7	-7	-6	0	7	-6	-8	-9	-9	0	0	-7	-7	8	7	0	7	-7	-8	0	-7	-7	-10	-8	9	8	0	-8	-8	9	0	-7	0	-7	-8	-9	8	7	8	9	0	0	-8	7	0	3	-7	8	-8	-8	-7	0	-8	8	-8	-9	9
AP1	PROTEIN	-7	8	-7	-6	-8	-5	0	5	2	-6	-7	-7	0	0	-7	11	-8	8	0	0	6	-6	-12	0	-5	-6	-6	0	0	-7	7	-7	0	-1	-7	-10	0	6	-7	-6	-6	-5	0	6	-5	-7	-8	-8	0	0	-6	-6	7	6	0	6	-6	-7	0	-6	-6	-9	-7	8	7	0	-7	-7	8	0	-6	0	-6	-7	-8	7	6	7	8	0	0	-7	6	0	2	-6	7	-7	-7	-6	0	-7	7	-7	-8	8
IL-4	PROTEIN	-6	-8	-7	-5	-8	-6	0	-6	-5	-5	6	-6	0	0	6	-12	-8	-10	0	0	-5	-6	-12	0	-6	-5	-5	0	0	-7	-7	-7	0	5	5	-9	0	6	-6	-5	-5	-5	0	-7	-3	-7	-8	-7	0	0	-5	2	-8	-6	0	-5	-5	-3	0	2	5	-9	-7	-9	-8	0	-6	-6	-8	0	5	0	-6	5	-7	7	-6	6	-8	0	0	-7	-7	0	-5	-5	-8	-7	6	-6	0	-6	-6	6	-8	-8
IL-5	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL-10	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB4	PROTEIN	5	-8	6	4	7	5	0	6	3	-6	6	5	0	0	-7	-12	-9	9	0	0	-6	5	-12	0	5	4	-6	0	0	6	-8	6	0	5	5	-10	0	1	-7	5	4	-5	0	-6	3	-7	-8	-6	0	0	-6	3	8	5	0	-6	4	-4	0	3	6	8	6	-9	-8	0	5	5	7	0	-6	0	6	5	7	-8	-6	6	7	0	0	-7	-6	0	-6	4	-8	6	-7	5	0	-7	-7	-7	8	-7
ORP150	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXO1	PROTEIN	-5	6	-5	-4	-6	-3	0	-3	-3	4	-5	-5	0	0	4	-10	-6	8	0	0	-4	-5	-10	0	-3	3	-4	0	0	-5	6	5	0	4	4	-8	0	-5	-5	2	-4	-3	0	-4	2	-5	5	-5	0	0	-4	-3	-6	-5	0	4	3	4	0	-3	-5	-7	-5	-7	-6	0	-5	-5	-6	0	-4	0	-4	4	-5	-5	4	-5	-6	0	0	-5	-4	0	-4	-3	-6	-6	-5	-4	0	-5	5	-5	5	-6
TRPV1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERK	PROTEIN	-4	-7	-5	-3	-6	-4	0	-5	-2	-4	-5	-4	0	0	-6	-11	-8	-8	0	0	5	-4	-11	0	-4	-3	4	0	0	-5	-7	-5	0	-4	-4	-9	0	-6	-6	-4	-3	-4	0	-5	-3	-6	-7	-5	0	0	-5	-3	-7	-4	0	5	-3	4	0	-3	-6	-7	-5	-8	-7	0	-4	-4	-6	0	-5	0	-5	-4	-6	-7	-5	-5	-6	0	0	-6	-5	0	-5	-3	-7	-5	-5	-4	0	5	5	-5	7	6
IL-1B	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL-6	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNG	PROTEIN	-5	6	6	4	7	-4	0	5	4	-5	-6	5	0	0	-5	10	-8	-10	0	0	-5	4	10	0	-4	-5	-5	0	0	-7	-7	-7	0	5	5	8	0	6	-6	-5	-4	-4	0	5	-3	-6	-7	-7	0	0	4	2	7	4	0	4	-5	-3	0	2	5	8	-5	7	6	0	5	5	7	0	-4	0	5	5	-7	-7	4	-5	7	0	0	-6	5	0	-5	-5	6	-6	6	-4	0	-6	-6	6	-8	-7
MaR1	SIMPLE_MOLECULE	-5	-8	-6	-4	-7	-5	0	-4	3	-5	-6	-5	0	0	-4	-11	7	9	0	0	-5	-5	11	0	-5	-4	-6	0	0	-6	-7	-6	0	-4	4	-9	0	6	-6	4	-4	-4	0	3	-3	1	7	-6	0	0	-4	3	-7	-5	0	-5	-4	-4	0	3	5	-8	4	-8	-7	0	-5	-5	-7	0	5	0	3	4	6	-6	-6	-6	-7	0	0	-6	3	0	-5	-4	7	-6	5	3	0	-7	-5	5	7	7
MaR2	SIMPLE_MOLECULE	-5	-8	-6	-4	-7	-5	0	-4	4	-5	-6	-5	0	0	-4	-11	7	-10	0	0	-5	-5	11	0	-5	-4	-6	0	0	-6	-7	-6	0	4	4	-9	0	6	-6	4	-4	-4	0	3	3	1	7	-6	0	0	-4	-4	-7	-5	0	-5	-4	5	0	-4	-6	-8	4	-8	-7	0	-5	-5	-7	0	5	0	3	4	6	-6	-6	-6	-7	0	0	-6	3	0	-5	-4	7	-6	-7	3	0	-7	-7	-7	7	7
7_minus_epi_minus_MaR1	SIMPLE_MOLECULE	-5	-8	-6	-4	-7	-5	0	-4	4	-5	-6	-5	0	0	-4	-11	7	-10	0	0	-5	-5	11	0	-5	-4	-6	0	0	-6	-7	-6	0	4	4	-9	0	6	-6	4	-4	-4	0	3	3	1	7	-6	0	0	-4	-4	-7	-5	0	-5	-4	5	0	-4	-6	-8	4	-8	-7	0	-5	-5	-7	0	5	0	3	4	6	-6	-6	-6	-7	0	0	-6	3	0	-5	-4	7	-6	-7	3	0	-7	-7	-7	7	7
Maresins	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sensory perception of pain	PHENOTYPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
monocyte chemotaxis	PHENOTYPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
response to endoplasmic reticulum stress	PHENOTYPE	-5	-7	5	-4	6	-5	0	3	-3	-4	5	-5	0	0	-5	-11	-7	-9	0	0	-4	-6	-10	0	-5	3	-5	0	0	-5	6	-5	0	-5	-5	8	0	6	4	-5	-4	2	0	-4	3	4	-6	-6	0	0	-5	-4	-7	-5	0	4	3	-5	0	-4	-5	7	-5	-8	-7	0	-5	-5	-7	0	-4	0	4	-5	5	4	-5	5	-7	0	0	4	0	0	-6	4	-6	-6	5	-4	0	-6	-5	5	6	7
monocyte extravasation	PHENOTYPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VASP	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAC1	PROTEIN	4	7	3	3	4	-4	0	-5	-4	-5	-6	5	0	0	3	-10	-6	9	0	0	4	1	-11	0	-4	-4	-5	0	0	-6	-7	5	0	-5	-5	-9	0	-6	5	4	-4	3	0	4	-4	5	6	-6	0	0	-4	4	-6	5	0	5	3	-5	0	4	5	5	5	-7	-6	0	5	5	-7	0	-5	0	3	-5	6	-6	5	3	-7	0	0	5	4	0	5	4	4	-6	4	4	0	4	4	-4	-5	-7
PXN	PROTEIN	3	-6	-5	-4	-6	-4	0	-4	3	-4	-5	3	0	0	-4	-10	6	-8	0	0	-4	4	-10	0	-4	-4	1	0	0	5	-6	-5	0	-4	-4	-8	0	5	-5	-4	-4	3	0	4	-3	5	-7	-4	0	0	4	-4	-6	-5	0	-4	-4	4	0	-4	-5	-7	-5	-7	-6	0	-5	-5	6	0	4	0	-4	-4	5	-6	-4	3	6	0	0	5	4	0	-4	-4	-6	-6	-5	-4	0	2	-5	-5	-5	6
VEGFA	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAT1	PROTEIN	3	4	4	2	5	-2	0	-4	2	-4	-4	3	0	0	-3	8	-6	8	0	0	-4	-4	8	0	-2	3	-4	0	0	-5	5	-5	0	3	3	6	0	4	4	-4	-2	2	0	3	-2	4	-5	-5	0	0	-3	-3	5	2	0	2	3	4	0	-3	3	6	-3	5	4	0	3	3	5	0	-2	0	3	3	-5	-5	2	4	5	0	0	4	3	0	3	-4	4	-4	4	-2	0	-5	-4	4	-6	-5
MMP9	PROTEIN	4	-8	-7	-5	-8	-6	0	-6	-5	6	-6	4	0	0	-7	-11	-7	-11	0	0	6	-6	-12	0	-6	-5	5	0	0	-7	-8	-7	0	-7	-7	-10	0	-7	-7	-6	-6	-5	0	-5	-5	-7	-8	-6	0	0	2	-5	-7	-7	0	4	-5	-6	0	-6	6	-9	-6	-8	-7	0	-6	-6	-8	0	-4	0	3	-7	-8	-8	-6	-6	-8	0	0	-7	-5	0	6	6	-8	-8	-7	-5	0	6	-7	-7	-8	-8
IL12B	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL17A	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RELB	PROTEIN	5	-8	6	4	7	5	0	6	-5	6	6	5	0	0	-7	-12	-9	-11	0	0	6	5	-12	0	5	4	-6	0	0	6	-8	6	0	5	5	-10	0	-7	-7	5	4	-5	0	-6	4	-7	7	-6	0	0	-6	4	8	5	0	-6	4	-5	0	4	4	8	-6	-9	-8	0	5	5	7	0	-6	0	6	5	7	7	-6	6	7	0	0	-7	-6	0	6	4	-8	6	6	-5	0	-7	-6	6	8	-7
NFKB	COMPLEX	-7	8	-7	-6	-8	-5	0	5	2	-6	-7	-7	0	0	-7	11	-8	8	0	0	6	-6	-12	0	-5	-6	-6	0	0	-7	7	-7	0	-7	-7	-10	0	6	-7	-6	-6	-5	0	6	-5	-7	-8	-8	0	0	-6	-6	7	6	0	6	-6	-7	0	-6	-6	-9	-7	8	7	0	-7	-7	8	0	-6	0	-6	-7	-8	7	6	7	8	0	0	-7	6	0	2	-6	7	-7	-7	-6	0	-7	7	-7	-8	8
GPR18	PROTEIN	4	6	5	3	6	3	0	-5	-3	4	-5	-4	0	0	-4	9	6	-9	0	0	4	-4	9	0	3	3	-3	0	0	5	-6	-5	0	4	4	7	0	-5	4	-4	-3	2	0	4	-3	4	4	-5	0	0	-4	-4	5	4	0	4	3	-5	0	-4	4	7	3	6	5	0	-4	-4	6	0	-4	0	-4	4	-6	-5	4	-5	6	0	0	4	4	0	-5	-4	5	-5	-4	2	0	-4	-4	4	-6	-5
CREB1	PROTEIN	-4	-6	-5	-4	-6	-4	0	-3	3	-4	-5	-4	0	0	3	-9	-6	-8	0	0	-3	-4	7	0	-4	-3	-4	0	0	5	-6	-4	0	3	3	-8	0	5	4	2	-2	2	0	-3	2	4	3	-5	0	0	3	-3	-5	3	0	3	-3	-4	0	-3	4	-7	-4	-6	-5	0	-4	-4	-6	0	-3	0	-4	3	-5	4	-4	-5	-6	0	0	4	-3	0	-4	-3	-6	-4	4	-3	0	-5	-4	4	4	-6
MAPK1	PROTEIN	-5	-11	-8	-5	-9	8	0	-8	-8	-8	9	-7	0	0	-9	14	10	-13	0	0	-8	-7	-15	0	8	-3	-9	0	0	-10	-10	-10	0	-9	-9	-12	0	9	-9	-8	-8	7	0	-9	-6	9	-10	-10	0	0	-9	-8	10	-9	0	-8	-8	-9	0	-8	-9	-10	-8	11	10	0	-7	-7	-11	0	8	0	-5	-9	-10	-10	-9	-8	-11	0	0	9	-9	0	-8	-5	-10	-10	-9	-7	0	-9	-9	9	-10	-10
MAPK3	PROTEIN	-4	-6	4	-4	5	3	0	-4	-2	-4	4	-4	0	0	-4	9	6	-8	0	0	-4	-4	-10	0	3	-3	-2	0	0	5	-5	4	0	4	4	-8	0	-4	-5	3	-3	3	0	4	3	-5	-6	-4	0	0	-4	3	5	-4	0	-4	3	-4	0	3	-4	6	-5	6	5	0	-5	-5	-6	0	-4	0	-4	4	-6	5	-4	-4	-6	0	0	-5	4	0	-4	-4	-5	-5	-4	-4	0	-3	-4	4	-5	-6
STAT3	PROTEIN	3	5	4	2	5	2	0	-4	2	-4	4	-3	0	0	-3	8	5	-8	0	0	3	3	9	0	2	2	-4	0	0	4	5	4	0	3	3	7	0	4	3	-3	-2	1	0	3	-2	3	-4	4	0	0	-3	-3	4	3	0	3	2	-4	0	-3	3	6	-4	5	4	0	3	3	5	0	-3	0	3	3	-5	-4	3	4	5	0	0	3	3	0	-4	-3	4	-4	4	-3	0	-5	-4	4	-5	-4
PRKACA	PROTEIN	-3	-7	-6	-5	-7	-5	0	-4	4	-5	-6	-2	0	0	-4	-10	-7	-9	0	0	-4	-5	8	0	-5	-4	-5	0	0	4	6	-5	0	4	4	-9	0	6	5	3	-3	3	0	-4	3	5	4	-6	0	0	4	-4	-6	4	0	4	-3	-4	0	-4	-5	-8	-3	-7	-6	0	-2	-2	-7	0	-4	0	-4	4	-6	5	-5	-3	-7	0	0	5	-4	0	-5	-4	-5	-5	-4	-2	0	-6	-4	4	5	-5
PRKACB	PROTEIN	-5	-7	-6	-5	-7	-5	0	-4	4	-5	-6	-5	0	0	4	-10	-7	-9	0	0	-4	-5	8	0	-5	-4	-5	0	0	4	6	-5	0	4	4	-9	0	6	5	3	-3	3	0	-4	3	5	4	-6	0	0	4	-4	-6	4	0	4	-4	-5	0	-4	5	-8	-5	-7	-6	0	-5	-5	-7	0	-4	0	-5	4	-6	5	-5	-6	-7	0	0	5	-4	0	-5	-4	-7	-5	5	-4	0	-6	-5	5	5	-7
PRKACG	PROTEIN	-5	-7	-6	-5	-7	-5	0	-4	4	-5	-6	-5	0	0	4	-10	-7	-9	0	0	-4	-5	8	0	-5	-4	-5	0	0	4	6	-5	0	4	4	-9	0	6	5	3	-3	3	0	-4	3	5	4	-6	0	0	4	-4	-6	4	0	4	-4	-5	0	-4	5	-8	-5	-7	-6	0	-5	-5	-7	0	-4	0	-5	4	-6	5	-5	-6	-7	0	0	5	-4	0	-5	-4	-7	-5	5	-4	0	-6	-5	5	5	-7
STAT5A	PROTEIN	4	6	4	3	5	-4	0	-4	-3	4	4	4	0	0	-5	-9	5	-8	0	0	3	4	9	0	-4	-4	-4	0	0	-5	-6	4	0	-4	-4	8	0	4	5	-3	-3	-3	0	4	2	-5	5	4	0	0	3	3	-5	4	0	4	-4	-4	0	3	4	6	-4	-6	-5	0	4	4	5	0	-4	0	-4	-4	5	-5	4	4	5	0	0	-5	4	0	4	4	-6	-5	-5	-3	0	-5	-5	-5	-5	-6
FPR2	PROTEIN	-3	-6	-5	-5	-6	-5	0	2	2	-5	-6	-4	0	0	-2	-9	-7	8	0	0	-4	-4	9	0	-5	3	-4	0	0	6	-7	5	0	-5	-5	7	0	-6	-6	-5	-5	-4	0	5	-3	-6	4	-6	0	0	-4	-2	-5	5	0	-4	3	3	0	-2	-5	-7	-5	-6	-5	0	-4	-4	-7	0	-3	0	-3	-5	6	-6	-4	-5	-7	0	0	-6	5	0	5	-5	-2	-7	-4	-4	0	-5	-4	4	-6	-7
GPR32	PROTEIN	-6	8	-7	-5	-8	-6	0	2	-5	-5	-6	-6	0	0	-6	-12	8	10	0	0	5	-6	-12	0	-6	-5	5	0	0	7	7	-7	0	-5	-5	9	0	-6	6	5	-5	5	0	6	-3	-7	-8	-7	0	0	5	-2	-8	6	0	5	-5	3	0	-2	-5	-9	-7	-9	-8	0	-6	-6	-8	0	-5	0	6	-5	-7	-7	6	-6	-8	0	0	-7	6	0	5	-5	-8	-7	-6	-6	0	6	6	-6	-8	-8
IL10	PROTEIN	5	7	6	4	7	4	0	4	4	-6	6	-5	0	0	-5	10	7	-10	0	0	5	5	11	0	4	4	-6	0	0	6	7	6	0	-3	-3	9	0	6	3	-5	-1	1	0	3	-3	3	-6	-5	0	0	-5	-4	6	5	0	5	4	-5	0	-4	5	8	4	7	6	0	5	5	7	0	-5	0	5	-3	-7	-6	5	6	7	0	0	3	3	0	-6	-5	-5	-3	6	3	0	-7	-6	6	-7	-6
CCL2	PROTEIN	4	9	6	4	7	-6	0	5	5	-7	-8	4	0	0	6	-13	-9	11	0	0	7	4	-12	0	-6	2	6	0	0	-8	8	-8	0	-8	-8	-10	0	7	-8	-7	-7	-6	0	7	5	-8	-7	-9	0	0	-7	-7	-9	2	0	7	5	-8	0	-7	6	8	7	-10	-9	0	6	6	7	0	-7	0	4	-8	-9	-9	7	6	7	0	0	-8	7	0	7	4	7	-8	7	6	0	7	-7	-7	-8	9
PGD2	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TXB2	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PGE2	SIMPLE_MOLECULE	-6	-9	5	-5	6	-6	0	3	5	-7	7	-6	0	0	-5	10	-8	-11	0	0	6	-7	11	0	-6	-6	-6	0	0	7	8	7	0	1	1	9	0	7	3	-6	-5	4	0	5	-5	6	7	-8	0	0	-6	-5	6	-7	0	5	6	6	0	-5	-7	7	6	7	6	0	-6	-6	-8	0	-5	0	5	1	-8	6	-7	-7	-8	0	0	6	5	0	-7	-6	-5	-7	-7	5	0	6	-7	-7	-9	8
CXCL1	PROTEIN	5	-9	6	-6	7	-6	0	5	5	-7	-7	4	0	0	6	-12	-8	11	0	0	-7	4	-12	0	-6	-6	-6	0	0	7	8	-8	0	6	6	-10	0	7	-8	6	-7	-6	0	-6	5	-8	-7	-7	0	0	3	-6	-8	-7	0	5	5	-7	0	-7	6	8	6	-9	-8	0	-7	-7	7	0	-5	0	4	6	8	8	-7	6	7	0	0	-8	-6	0	-7	-6	7	-8	5	5	0	-7	-5	5	-8	-8
MAPK14	PROTEIN	4	6	4	3	5	-4	0	-4	-3	3	-4	4	0	0	-4	-10	6	8	0	0	3	4	-10	0	-4	3	-3	0	0	5	5	-4	0	4	4	7	0	-4	4	3	-3	3	0	4	-3	-5	-6	-5	0	0	4	3	-6	4	0	3	3	-4	0	3	4	6	2	-7	-6	0	4	4	6	0	-3	0	-4	4	5	-5	4	4	6	0	0	-5	4	0	4	3	-6	-5	-4	1	0	-4	-4	4	6	-5
cAMP	SIMPLE_MOLECULE	-4	-8	-5	4	-6	-5	0	-4	4	-6	-7	-3	0	0	-5	-11	-8	10	0	0	-5	-3	8	0	-5	4	-3	0	0	5	7	4	0	4	4	6	0	6	6	4	-4	4	0	-5	3	6	3	6	0	0	-4	-5	-7	5	0	5	-4	-5	0	-5	-6	-7	-4	-8	-7	0	-3	-3	7	0	-5	0	-3	4	6	6	-6	-4	7	0	0	6	-5	0	-6	4	-6	-6	-3	-3	0	-4	-3	3	6	-6
AKT1	PROTEIN	-6	8	-7	5	-8	5	0	5	5	6	7	-5	0	0	6	-11	-7	11	0	0	3	6	11	0	5	5	5	0	0	7	-6	7	0	6	6	-9	0	7	6	5	5	4	0	-6	4	6	5	7	0	0	-6	6	-7	6	0	6	5	-7	0	6	6	-9	-6	-8	-7	0	-5	-5	7	0	6	0	-5	6	7	7	6	-6	7	0	0	6	-6	0	6	-5	7	7	5	-5	0	6	-5	5	7	-7
RPS6	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB4R	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMKLR1	PROTEIN	-5	-7	5	-5	6	4	0	-5	-3	-5	5	-5	0	0	-5	10	7	-9	0	0	4	-5	-11	0	4	-4	-3	0	0	6	-6	5	0	5	5	-9	0	-5	-6	4	-4	4	0	5	4	-6	6	-5	0	0	-5	4	6	-5	0	-5	4	-5	0	4	-5	7	-6	7	6	0	-6	-6	-7	0	-5	0	-5	5	-7	6	-5	-5	-7	0	0	-6	5	0	-5	-5	-6	-6	-5	-5	0	-4	-5	5	-6	-7
CXCL8	PROTEIN	5	-8	4	-6	5	-6	0	5	-5	-7	-7	4	0	0	6	-11	-7	-11	0	0	-7	4	-12	0	-6	1	-5	0	0	-7	-8	-8	0	6	6	-10	0	-7	-8	-6	-7	-6	0	-6	-5	-8	-7	6	0	0	3	4	-7	-7	0	5	1	-5	0	4	-6	6	6	-8	-7	0	-7	-7	7	0	-5	0	4	6	-8	-8	-6	3	7	0	0	-8	-6	0	-7	-5	7	-8	5	5	0	5	-5	5	8	8
